status/scripts,REPORTID,USERID,REPORTTYPEID,ADDEDBY,HOSTID,LATITUDE,LONGITUDE,RADIUSIMPACT,DESCRIPTION,PRICE,REPORTSTATUSID,DATE,TIME,CREATEDTIME,LASTMODIFIEDTIME,ADDRESS,TOTALNUMBERINJURED,TOTALNUMBERKILLED,VEHICLETYPECODE
,,,,,,5213879.07151,-7913522.00376,,,,,2016-05-23,05:06:32,,,,,,
,,,,,,5208860.00221,-7914291.99088,,,,,2016-05-23,05:18:21,,,,,,
,,,,,,5210481.12774,-7913724.74098,,,,,2016-05-23,08:27:47,,,,,,
,,,,,,5208583.59826,-7910922.29056,,,,,2016-05-24,05:05:03,,,,,,
,,,,,,5214614.19314,-7909398.78305,,,,,2016-05-24,09:05:40,,,,,,
,,,,,,5203317.45629,-7910242.27233,,,,,2016-05-24,03:24:12,,,,,,
,,,,,,5214657.44636,-7918968.79152,,,,,2016-05-24,05:47:58,,,,,,
,,,,,,5196886.60917,-7918389.36267,,,,,2016-05-25,08:27:43,,,,,,
,,,,,,5202862.97555,-7912627.85617,,,,,2016-05-25,02:43:33,,,,,,
,,,,,,5208800.44138,-7909466.00772,,,,,2016-05-26,12:04:35,,,,,,
,,,,,,5213396.01402,-7911960.63753,,,,,2016-05-26,05:29:41,,,,,,
,,,,,,5204314.15751,-7915702.88588,,,,,2016-05-26,08:49:20,,,,,,
,,,,,,5210576.65532,-7909541.1851,,,,,2016-05-26,09:06:30,,,,,,
,,,,,,5202672.52186,-7909098.1075,,,,,2016-05-26,09:18:01,,,,,,
,,,,,,5210363.64575,-7912856.96095,,,,,2016-05-26,09:34:07,,,,,,
,,,,,,5218983.8663,-7904569.28615,,,,,2016-05-26,10:25:05,,,,,,
,,,,,,5206372.18685,-7909306.69243,,,,,2016-05-26,01:13:16,,,,,,
,,,,,,5208382.92138,-7914640.94766,,,,,2016-05-26,01:21:52,,,,,,
,,,,,,5204314.15751,-7915702.88588,,,,,2016-05-26,05:25:34,,,,,,
,,,,,,5200700.42823,-7920728.46144,,,,,2016-05-26,09:23:20,,,,,,
,,,,,,5216256.20199,-7910604.48545,,,,,2016-05-26,11:23:46,,,,,,
,,,,,,5207620.88459,-7910415.80052,,,,,2016-05-27,01:20:21,,,,,,
,,,,,,5208224.28803,-7912458.72258,,,,,2016-05-27,06:29:39,,,,,,
,,,,,,5203734.63579,-7908176.71169,,,,,2016-05-27,09:02:28,,,,,,
,,,,,,5204210.43695,-7911630.29907,,,,,2016-05-27,11:38:04,,,,,,
,,,,,,5215387.02756,-7910082.95061,,,,,2016-05-27,04:41:19,,,,,,
,,,,,,5205213.70633,-7912284.23653,,,,,2016-05-27,06:44:06,,,,,,
,,,,,,5203353.50398,-7909872.55889,,,,,2016-05-27,10:01:03,,,,,,
,,,,,,5208331.16973,-7912959.61803,,,,,2016-05-27,10:51:37,,,,,,
,,,,,,5219143.85158,-7904526.9916,,,,,2016-05-28,12:33:20,,,,,,
,,,,,,5206518.83658,-7916438.46187,,,,,2016-05-28,01:05:53,,,,,,
,,,,,,5214189.0849,-7912548.01661,,,,,2016-05-28,02:27:16,,,,,,
,,,,,,5205545.72039,-7913439.50571,,,,,2016-05-28,04:03:44,,,,,,
,,,,,,5210817.87947,-7906923.95477,,,,,2016-05-28,08:59:13,,,,,,
,,,,,,5207320.23238,-7910997.8781,,,,,2016-05-28,02:29:02,,,,,,
,,,,,,5203659.69987,-7916894.6077,,,,,2016-05-28,04:48:45,,,,,,
,,,,,,5201405.93463,-7913795.46755,,,,,2016-05-28,05:48:35,,,,,,
,,,,,,5213712.12159,-7922428.85065,,,,,2016-05-28,05:58:11,,,,,,
,,,,,,5213867.0308,-7921960.76727,,,,,2016-05-28,07:04:22,,,,,,
,,,,,,5206541.63126,-7910267.74331,,,,,2016-05-28,09:06:24,,,,,,
,,,,,,5204448.13067,-7913024.38309,,,,,2016-05-28,09:52:40,,,,,,
,,,,,,5203414.43707,-7911595.78728,,,,,2016-05-29,12:12:26,,,,,,
,,,,,,5205741.99927,-7913374.03617,,,,,2016-05-29,02:14:50,,,,,,
,,,,,,5203221.84328,-7910396.87289,,,,,2016-05-29,04:45:32,,,,,,
,,,,,,5203221.84328,-7910396.87289,,,,,2016-05-29,04:54:25,,,,,,
,,,,,,5213718.50989,-7910295.01588,,,,,2016-05-29,05:27:00,,,,,,
,,,,,,5210796.44838,-7911251.5204,,,,,2016-05-29,08:53:14,,,,,,
,,,,,,5212070.14489,-7911308.04124,,,,,2016-05-29,04:09:26,,,,,,
,,,,,,5208386.82057,-7914194.56857,,,,,2016-05-29,05:06:51,,,,,,
,,,,,,5207714.21592,-7910069.59412,,,,,2016-05-29,11:34:22,,,,,,
,,,,,,5203722.90025,-7913896.76837,,,,,2016-05-29,11:14:34,,,,,,
,,,,,,5213934.41947,-7910488.07613,,,,,2016-05-30,12:30:22,,,,,,
,,,,,,5201536.88001,-7913593.8034,,,,,2016-05-30,12:49:09,,,,,,
,,,,,,5217095.05641,-7907929.57326,,,,,2016-05-30,02:16:43,,,,,,
,,,,,,5207563.83576,-7911735.68629,,,,,2016-05-30,03:12:56,,,,,,
,,,,,,5206051.41659,-7915452.23978,,,,,2016-05-30,08:03:14,,,,,,
,,,,,,5208785.71887,-7910722.49229,,,,,2016-05-30,09:10:59,,,,,,
,,,,,,5202844.0397,-7916974.20124,,,,,2016-05-30,11:17:04,,,,,,
,,,,,,5217307.67495,-7911363.25576,,,,,2016-05-30,12:51:53,,,,,,
,,,,,,5216221.09288,-7910609.49286,,,,,2016-05-30,04:28:52,,,,,,
,,,,,,5215427.25193,-7910060.58254,,,,,2016-05-30,06:01:52,,,,,,
,,,,,,5200651.15335,-7919965.04062,,,,,2016-05-30,09:12:23,,,,,,
,,,,,,5216058.96874,-7905529.90211,,,,,2016-05-31,04:02:42,,,,,,
,,,,,,5202753.91777,-7914294.17923,,,,,2016-05-31,06:24:37,,,,,,
,,,,,,5203236.89156,-7912420.66655,,,,,2016-05-31,09:34:34,,,,,,
,,,,,,5207797.00905,-7910764.22768,,,,,2016-05-31,12:18:04,,,,,,
,,,,,,5212049.41136,-7922067.38356,,,,,2016-05-31,03:04:33,,,,,,
,,,,,,5216762.36843,-7907820.44047,,,,,2016-05-31,06:09:23,,,,,,
,,,,,,5200221.79562,-7917688.37567,,,,,2016-05-31,06:50:45,,,,,,
,,,,,,5210315.84818,-7912731.99896,,,,,2016-05-31,07:02:52,,,,,,
,,,,,,5204625.43853,-7912118.50375,,,,,2016-05-31,07:51:17,,,,,,
,,,,,,5207695.17236,-7911479.95092,,,,,2016-05-31,08:07:07,,,,,,
,,,,,,5205284.4736,-7913427.97589,,,,,2016-05-31,08:33:06,,,,,,
,,,,,,5215374.97608,-7909797.86116,,,,,2016-05-31,10:52:51,,,,,,
,,,,,,5206032.45067,-7909051.91031,,,,,2016-06-01,01:17:26,,,,,,
,,,,,,5197489.82416,-7919293.04008,,,,,2016-06-01,08:02:12,,,,,,
,,,,,,5212475.31811,-7911892.64454,,,,,2016-06-01,10:04:57,,,,,,
,,,,,,5212021.97346,-7915447.44952,,,,,2016-06-01,01:17:40,,,,,,
,,,,,,5205818.89526,-7910433.81578,,,,,2016-06-01,06:09:13,,,,,,
,,,,,,5214358.12462,-7912037.42921,,,,,2016-06-02,12:09:20,,,,,,
,,,,,,5204518.32283,-7909933.62392,,,,,2016-06-02,08:03:08,,,,,,
,,,,,,5211259.20333,-7913103.39022,,,,,2016-06-02,11:16:09,,,,,,
,,,,,,5199888.10875,-7919882.85588,,,,,2016-06-02,01:01:34,,,,,,
,,,,,,5218602.57053,-7905528.86223,,,,,2016-06-02,03:07:34,,,,,,
,,,,,,5207733.60732,-7911502.36108,,,,,2016-06-02,05:03:38,,,,,,
,,,,,,5208491.85532,-7913358.5267,,,,,2016-06-02,05:12:57,,,,,,
,,,,,,5208491.85532,-7913358.5267,,,,,2016-06-02,05:35:21,,,,,,
,,,,,,5205953.20333,-7913299.17575,,,,,2016-06-02,05:40:51,,,,,,
,,,,,,5208593.82449,-7910942.76937,,,,,2016-06-02,05:42:22,,,,,,
,,,,,,5211620.79274,-7909969.50261,,,,,2016-06-02,09:04:50,,,,,,
,,,,,,5218988.0069,-7905834.75339,,,,,2016-06-03,01:53:45,,,,,,
,,,,,,5204180.33902,-7919575.18685,,,,,2016-06-03,03:06:33,,,,,,
,,,,,,5207183.23422,-7916536.08004,,,,,2016-06-03,06:19:37,,,,,,
,,,,,,5202910.39204,-7914416.62865,,,,,2016-06-03,11:06:53,,,,,,
,,,,,,5211603.45875,-7915855.32455,,,,,2016-06-03,01:39:25,,,,,,
,,,,,,5210202.66783,-7912048.71536,,,,,2016-06-03,07:33:32,,,,,,
,,,,,,5219807.9932,-7903200.91214,,,,,2016-06-03,10:14:06,,,,,,
,,,,,,5209414.79539,-7909138.55244,,,,,2016-06-04,01:11:52,,,,,,
,,,,,,5209210.64389,-7914084.89739,,,,,2016-06-04,10:18:24,,,,,,
,,,,,,5220362.02234,-7903693.42897,,,,,2016-06-04,01:23:08,,,,,,
,,,,,,5205825.84104,-7913330.49597,,,,,2016-06-04,02:54:56,,,,,,
,,,,,,5203532.70336,-7918307.67017,,,,,2016-06-04,03:32:49,,,,,,
,,,,,,5209570.11047,-7916496.05225,,,,,2016-06-04,03:54:52,,,,,,
,,,,,,5209570.11047,-7916496.05225,,,,,2016-06-04,03:54:02,,,,,,
,,,,,,5201946.00731,-7913944.63288,,,,,2016-06-04,04:23:09,,,,,,
,,,,,,5201776.00772,-7914727.2119,,,,,2016-06-04,06:18:08,,,,,,
,,,,,,5204514.40724,-7911549.03442,,,,,2016-06-04,10:21:36,,,,,,
,,,,,,5209697.97075,-7916447.41727,,,,,2016-06-05,12:21:12,,,,,,
,,,,,,5208874.69144,-7909822.66271,,,,,2016-06-05,12:33:16,,,,,,
,,,,,,5213531.39979,-7912010.13185,,,,,2016-06-05,03:18:02,,,,,,
,,,,,,5210658.366,-7910533.57526,,,,,2016-06-05,08:00:48,,,,,,
,,,,,,5202737.9606,-7912001.26301,,,,,2016-06-05,02:10:19,,,,,,
,,,,,,5208835.15815,-7909457.66784,,,,,2016-06-05,03:44:26,,,,,,
,,,,,,5213691.99817,-7916070.50786,,,,,2016-06-05,05:36:14,,,,,,
,,,,,,5207854.51472,-7912968.47367,,,,,2016-06-05,07:59:02,,,,,,
,,,,,,5202105.47802,-7913895.65387,,,,,2016-06-05,08:43:56,,,,,,
,,,,,,5213661.87219,-7914051.50155,,,,,2016-06-05,09:26:27,,,,,,
,,,,,,5205413.3178,-7913075.0873,,,,,2016-06-05,10:43:50,,,,,,
,,,,,,5205701.98752,-7912822.21109,,,,,2016-06-05,11:50:50,,,,,,
,,,,,,5204798.82264,-7913766.52284,,,,,2016-06-06,12:13:00,,,,,,
,,,,,,5211075.03203,-7910798.18011,,,,,2016-06-06,05:08:01,,,,,,
,,,,,,5206300.81068,-7912318.25314,,,,,2016-06-06,07:53:11,,,,,,
,,,,,,5202768.18308,-7912448.98812,,,,,2016-06-06,09:10:53,,,,,,
,,,,,,5204518.92066,-7908765.26114,,,,,2016-06-06,10:47:31,,,,,,
,,,,,,5215427.25193,-7910060.58254,,,,,2016-06-06,01:30:03,,,,,,
,,,,,,5199695.65684,-7920106.18295,,,,,2016-06-06,02:48:47,,,,,,
,,,,,,5202980.79805,-7912763.54175,,,,,2016-06-06,04:30:13,,,,,,
,,,,,,5217791.79976,-7910037.31142,,,,,2016-06-06,06:23:17,,,,,,
,,,,,,5216861.09706,-7910702.29733,,,,,2016-06-07,09:19:51,,,,,,
,,,,,,5211213.09115,-7912114.77106,,,,,2016-06-07,10:09:40,,,,,,
,,,,,,5203366.20564,-7914772.21706,,,,,2016-06-07,04:14:59,,,,,,
,,,,,,5196886.60917,-7918389.36267,,,,,2016-06-07,06:05:05,,,,,,
,,,,,,5202624.52695,-7914162.82324,,,,,2016-06-07,06:14:29,,,,,,
,,,,,,5202808.38216,-7916944.25702,,,,,2016-06-07,09:12:54,,,,,,
,,,,,,5204751.17838,-7915132.36192,,,,,2016-06-07,10:48:00,,,,,,
,,,,,,5203559.92446,-7913618.78682,,,,,2016-06-08,01:03:15,,,,,,
,,,,,,5208032.75297,-7917291.90881,,,,,2016-06-08,06:47:18,,,,,,
,,,,,,5209609.12901,-7913345.18221,,,,,2016-06-08,07:19:00,,,,,,
,,,,,,5212475.74978,-7913148.88014,,,,,2016-06-08,07:27:13,,,,,,
,,,,,,5199116.61039,-7918569.97145,,,,,2016-06-08,08:09:38,,,,,,
,,,,,,5211707.6136,-7909198.11048,,,,,2016-06-08,08:58:51,,,,,,
,,,,,,5217371.57665,-7910832.17708,,,,,2016-06-08,11:38:48,,,,,,
,,,,,,5203268.05244,-7910968.10297,,,,,2016-06-08,11:42:32,,,,,,
,,,,,,5218855.76289,-7905978.59187,,,,,2016-06-08,02:45:26,,,,,,
,,,,,,5213843.59647,-7909849.11778,,,,,2016-06-08,03:05:34,,,,,,
,,,,,,5214267.53981,-7909413.72538,,,,,2016-06-08,04:43:24,,,,,,
,,,,,,5206078.0557,-7912480.78147,,,,,2016-06-08,08:24:58,,,,,,
,,,,,,5204161.19307,-7917328.68294,,,,,2016-06-09,01:51:34,,,,,,
,,,,,,5213071.21939,-7907981.89849,,,,,2016-06-09,10:13:50,,,,,,
,,,,,,5207519.72781,-7910362.587,,,,,2016-06-10,08:16:30,,,,,,
,,,,,,5207268.64713,-7916571.78062,,,,,2016-06-10,10:34:25,,,,,,
,,,,,,5203500.20576,-7909610.95552,,,,,2016-06-10,12:53:59,,,,,,
,,,,,,5208488.89717,-7912906.02171,,,,,2016-06-10,01:08:44,,,,,,
,,,,,,5210571.76843,-7911187.10104,,,,,2016-06-10,02:41:34,,,,,,
,,,,,,5205608.79748,-7912174.55341,,,,,2016-06-10,02:49:17,,,,,,
,,,,,,5197058.03233,-7918359.0512,,,,,2016-06-10,03:15:33,,,,,,
,,,,,,5205146.52202,-7917032.98061,,,,,2016-06-10,04:00:16,,,,,,
,,,,,,5197465.39584,-7917626.88871,,,,,2016-06-10,04:11:06,,,,,,
,,,,,,5206387.48591,-7911652.09657,,,,,2016-06-10,05:27:41,,,,,,
,,,,,,5206218.91799,-7913227.86696,,,,,2016-06-10,06:25:58,,,,,,
,,,,,,5211235.74517,-7913245.86748,,,,,2016-06-10,06:41:01,,,,,,
,,,,,,5202837.64564,-7911422.68314,,,,,2016-06-10,07:38:10,,,,,,
,,,,,,5207325.5795,-7913553.70879,,,,,2016-06-11,08:01:45,,,,,,
,,,,,,5209115.79135,-7910719.70099,,,,,2016-06-11,08:46:34,,,,,,
,,,,,,5205607.31389,-7910478.69485,,,,,2016-06-11,09:03:16,,,,,,
,,,,,,5212720.13997,-7910790.61048,,,,,2016-06-11,09:58:55,,,,,,
,,,,,,5203381.22191,-7916480.39443,,,,,2016-06-11,02:35:29,,,,,,
,,,,,,5211797.77228,-7906482.62394,,,,,2016-06-11,03:41:45,,,,,,
,,,,,,5211354.67566,-7913432.23041,,,,,2016-06-11,06:17:46,,,,,,
,,,,,,5212065.58596,-7912457.89254,,,,,2016-06-11,07:48:52,,,,,,
,,,,,,5214770.86239,-7909435.84992,,,,,2016-06-11,10:42:45,,,,,,
,,,,,,5208583.59826,-7910922.29056,,,,,2016-06-12,12:13:36,,,,,,
,,,,,,5210599.03699,-7910538.25128,,,,,2016-06-12,01:05:17,,,,,,
,,,,,,5202837.64564,-7911422.68314,,,,,2016-06-12,01:19:19,,,,,,
,,,,,,5213697.76433,-7911125.57754,,,,,2016-06-12,02:27:01,,,,,,
,,,,,,5215466.45307,-7909800.39656,,,,,2016-06-12,03:18:05,,,,,,
,,,,,,5202484.60904,-7922247.97572,,,,,2016-06-12,06:57:41,,,,,,
,,,,,,5199777.46249,-7919290.9792,,,,,2016-06-12,09:16:21,,,,,,
,,,,,,5212964.58271,-7908098.05104,,,,,2016-06-12,06:17:37,,,,,,
,,,,,,5206417.81772,-7912598.59641,,,,,2016-06-12,06:55:01,,,,,,
,,,,,,5217121.53711,-7910186.42765,,,,,2016-06-12,09:14:19,,,,,,
,,,,,,5207798.51848,-7911201.71763,,,,,2016-06-12,11:12:33,,,,,,
,,,,,,5207798.51848,-7911201.71763,,,,,2016-06-12,11:21:55,,,,,,
,,,,,,5207798.51848,-7911201.71763,,,,,2016-06-12,11:26:15,,,,,,
,,,,,,5210658.366,-7910533.57526,,,,,2016-06-13,12:25:00,,,,,,
,,,,,,5204904.16732,-7920981.15755,,,,,2016-06-13,07:42:26,,,,,,
,,,,,,5217596.50178,-7906700.50065,,,,,2016-06-13,09:03:58,,,,,,
,,,,,,5211177.13193,-7915362.73584,,,,,2016-06-13,10:50:47,,,,,,
,,,,,,5210975.04004,-7912706.31206,,,,,2016-06-13,01:22:03,,,,,,
,,,,,,5207861.20141,-7911807.24644,,,,,2016-06-13,04:10:53,,,,,,
,,,,,,5213091.43097,-7910225.7627,,,,,2016-06-13,04:13:31,,,,,,
,,,,,,5203179.92374,-7910583.35219,,,,,2016-06-13,05:42:08,,,,,,
,,,,,,5204471.607,-7911766.39097,,,,,2016-06-13,06:17:19,,,,,,
,,,,,,5199712.98032,-7917318.63195,,,,,2016-06-13,08:12:48,,,,,,
,,,,,,5209078.00472,-7912710.32593,,,,,2016-06-13,10:45:30,,,,,,
,,,,,,5209078.00472,-7912710.32593,,,,,2016-06-13,10:46:37,,,,,,
,,,,,,5205110.33881,-7911645.88051,,,,,2016-06-13,11:01:39,,,,,,
,,,,,,5206923.79073,-7910095.75118,,,,,2016-06-14,07:01:50,,,,,,
,,,,,,5206923.79073,-7910095.75118,,,,,2016-06-14,07:07:50,,,,,,
,,,,,,5204697.63972,-7913596.9239,,,,,2016-06-14,07:42:55,,,,,,
,,,,,,5215204.48153,-7916780.58765,,,,,2016-06-14,01:13:19,,,,,,
,,,,,,5201180.28814,-7917172.90926,,,,,2016-06-14,03:12:30,,,,,,
,,,,,,5212207.70506,-7910677.00619,,,,,2016-06-14,03:19:17,,,,,,
,,,,,,5216221.09288,-7910609.49286,,,,,2016-06-14,04:23:42,,,,,,
,,,,,,5212964.58271,-7908098.05104,,,,,2016-06-14,05:50:01,,,,,,
,,,,,,5210532.85322,-7912828.02149,,,,,2016-06-15,07:27:11,,,,,,
,,,,,,5206537.21239,-7913175.6817,,,,,2016-06-15,10:20:52,,,,,,
,,,,,,5208958.17125,-7914637.81704,,,,,2016-06-15,10:29:45,,,,,,
,,,,,,5216058.96874,-7905529.90211,,,,,2016-06-15,11:23:44,,,,,,
,,,,,,5213595.34825,-7913883.97693,,,,,2016-06-15,12:16:19,,,,,,
,,,,,,5208718.05856,-7912877.34789,,,,,2016-06-15,01:20:15,,,,,,
,,,,,,5201927.12983,-7915676.06902,,,,,2016-06-15,04:56:01,,,,,,
,,,,,,5216819.26645,-7910578.73786,,,,,2016-06-15,06:27:10,,,,,,
,,,,,,5208143.24631,-7910436.94931,,,,,2016-06-15,11:29:24,,,,,,
,,,,,,5216971.16661,-7911303.02748,,,,,2016-06-15,11:54:22,,,,,,
,,,,,,5212281.51614,-7910035.29253,,,,,2016-06-16,06:03:05,,,,,,
,,,,,,5209721.91886,-7912606.70317,,,,,2016-06-16,12:08:02,,,,,,
,,,,,,5202319.86603,-7919332.73322,,,,,2016-06-16,12:45:00,,,,,,
,,,,,,5212626.35753,-7910502.06993,,,,,2016-06-16,01:20:04,,,,,,
,,,,,,5205925.28663,-7910436.56578,,,,,2016-06-16,01:31:40,,,,,,
,,,,,,5202421.41577,-7912656.66698,,,,,2016-06-16,05:35:07,,,,,,
,,,,,,5209603.30403,-7909837.15771,,,,,2016-06-16,11:19:13,,,,,,
,,,,,,5205081.9517,-7919940.16968,,,,,2016-06-17,05:45:13,,,,,,
,,,,,,5199682.51394,-7916644.34538,,,,,2016-06-17,07:50:04,,,,,,
,,,,,,5216871.40654,-7911175.3323,,,,,2016-06-17,08:49:53,,,,,,
,,,,,,5210897.63996,-7911629.95727,,,,,2016-06-17,11:32:13,,,,,,
,,,,,,5198835.65192,-7918260.55957,,,,,2016-06-17,01:17:21,,,,,,
,,,,,,5208910.58784,-7913258.85017,,,,,2016-06-17,01:41:34,,,,,,
,,,,,,5215683.44147,-7906450.50093,,,,,2016-06-17,04:37:28,,,,,,
,,,,,,5210598.25502,-7913189.06255,,,,,2016-06-17,06:30:07,,,,,,
,,,,,,5216553.80678,-7905847.15456,,,,,2016-06-17,07:01:35,,,,,,
,,,,,,5214482.98532,-7920281.2174,,,,,2016-06-17,09:58:44,,,,,,
,,,,,,5213789.5977,-7915716.27681,,,,,2016-06-17,10:23:46,,,,,,
,,,,,,5219125.08785,-7904323.27003,,,,,2016-06-18,06:34:41,,,,,,
,,,,,,5210658.366,-7910533.57526,,,,,2016-06-18,12:03:55,,,,,,
,,,,,,5199354.24024,-7919729.92377,,,,,2016-06-18,03:45:04,,,,,,
,,,,,,5218874.93879,-7904013.83558,,,,,2016-06-18,04:25:30,,,,,,
,,,,,,5208618.97,-7910560.51235,,,,,2016-06-18,06:45:35,,,,,,
,,,,,,5203968.16739,-7914113.83968,,,,,2016-06-18,07:13:28,,,,,,
,,,,,,5202768.18308,-7912448.98812,,,,,2016-06-18,07:23:31,,,,,,
,,,,,,5205933.50411,-7911882.90066,,,,,2016-06-19,01:20:19,,,,,,
,,,,,,5215427.25193,-7910060.58254,,,,,2016-06-19,01:24:32,,,,,,
,,,,,,5206255.65768,-7911629.18544,,,,,2016-06-19,02:49:35,,,,,,
,,,,,,5203102.9807,-7910197.61286,,,,,2016-06-19,04:38:31,,,,,,
,,,,,,5211075.03203,-7910798.18011,,,,,2016-06-19,05:03:26,,,,,,
,,,,,,5209930.82646,-7912973.47261,,,,,2016-06-19,01:48:03,,,,,,
,,,,,,5204783.96505,-7912274.7601,,,,,2016-06-19,01:54:27,,,,,,
,,,,,,5207789.48501,-7910495.94806,,,,,2016-06-19,03:36:15,,,,,,
,,,,,,5205258.08684,-7913459.97049,,,,,2016-06-19,09:40:34,,,,,,
,,,,,,5205258.08684,-7913459.97049,,,,,2016-06-19,09:41:37,,,,,,
,,,,,,5205258.08684,-7913459.97049,,,,,2016-06-19,09:44:09,,,,,,
,,,,,,5205258.08684,-7913459.97049,,,,,2016-06-19,09:55:34,,,,,,
,,,,,,5205161.5048,-7910546.04405,,,,,2016-06-20,07:30:43,,,,,,
,,,,,,5209073.63724,-7913037.37804,,,,,2016-06-20,01:43:49,,,,,,
,,,,,,5205331.49602,-7912490.67375,,,,,2016-06-20,04:23:00,,,,,,
,,,,,,5218778.89794,-7905270.59823,,,,,2016-06-20,04:48:55,,,,,,
,,,,,,5218612.91913,-7912073.03716,,,,,2016-06-20,07:01:06,,,,,,
,,,,,,5203252.08681,-7918143.10417,,,,,2016-06-20,07:38:11,,,,,,
,,,,,,5202400.18912,-7917672.35803,,,,,2016-06-20,08:43:23,,,,,,
,,,,,,5209076.02316,-7911594.21787,,,,,2016-06-21,05:51:44,,,,,,
,,,,,,5202601.70774,-7914100.55526,,,,,2016-06-21,06:14:30,,,,,,
,,,,,,5202601.70774,-7914100.55526,,,,,2016-06-21,06:53:49,,,,,,
,,,,,,5210628.54137,-7908114.96679,,,,,2016-06-21,07:55:17,,,,,,
,,,,,,5211446.08559,-7911418.5649,,,,,2016-06-21,07:58:14,,,,,,
,,,,,,5211446.08559,-7911418.5649,,,,,2016-06-21,07:58:15,,,,,,
,,,,,,5203301.5918,-7921196.00119,,,,,2016-06-21,09:19:15,,,,,,
,,,,,,5213569.68863,-7912290.54613,,,,,2016-06-21,10:12:26,,,,,,
,,,,,,5204058.45558,-7916931.34325,,,,,2016-06-21,01:12:22,,,,,,
,,,,,,5203005.48054,-7916916.76097,,,,,2016-06-21,01:39:56,,,,,,
,,,,,,5213332.67465,-7915359.1658,,,,,2016-06-21,05:29:35,,,,,,
,,,,,,5212984.36841,-7915409.60361,,,,,2016-06-21,07:05:05,,,,,,
,,,,,,5214825.72645,-7917794.52659,,,,,2016-06-21,07:48:19,,,,,,
,,,,,,5215031.4373,-7910384.74542,,,,,2016-06-21,11:13:48,,,,,,
,,,,,,5205357.24455,-7917264.93262,,,,,2016-06-22,01:06:19,,,,,,
,,,,,,5214851.46217,-7909462.01016,,,,,2016-06-22,08:00:14,,,,,,
,,,,,,5213815.81877,-7923004.9484,,,,,2016-06-22,09:21:09,,,,,,
,,,,,,5209762.83334,-7910939.24004,,,,,2016-06-22,09:51:02,,,,,,
,,,,,,5218686.62221,-7903630.86962,,,,,2016-06-22,10:53:39,,,,,,
,,,,,,5203906.02108,-7915966.75884,,,,,2016-06-22,03:42:09,,,,,,
,,,,,,5209521.17106,-7916546.10979,,,,,2016-06-22,03:54:31,,,,,,
,,,,,,5213965.01177,-7918177.57789,,,,,2016-06-22,05:06:38,,,,,,
,,,,,,5199659.55884,-7917866.39767,,,,,2016-06-22,07:14:40,,,,,,
,,,,,,5209553.91919,-7910915.62304,,,,,2016-06-23,08:05:21,,,,,,
,,,,,,5199733.51547,-7918759.62216,,,,,2016-06-23,08:44:29,,,,,,
,,,,,,5206920.93478,-7910585.00641,,,,,2016-06-23,01:51:38,,,,,,
,,,,,,5218778.89817,-7903733.27549,,,,,2016-06-23,04:41:35,,,,,,
,,,,,,5203273.78052,-7910356.15166,,,,,2016-06-23,05:14:18,,,,,,
,,,,,,5206933.16965,-7912488.70007,,,,,2016-06-23,07:18:00,,,,,,
,,,,,,5206933.16965,-7912488.70007,,,,,2016-06-23,08:27:00,,,,,,
,,,,,,5200047.61597,-7916988.11646,,,,,2016-06-24,10:19:15,,,,,,
,,,,,,5208496.0258,-7914559.36932,,,,,2016-06-24,10:24:01,,,,,,
,,,,,,5209697.97075,-7916447.41727,,,,,2016-06-24,10:59:37,,,,,,
,,,,,,5205016.38638,-7911682.30722,,,,,2016-06-24,12:29:57,,,,,,
,,,,,,5202672.52186,-7909098.1075,,,,,2016-06-24,03:45:09,,,,,,
,,,,,,5205825.84104,-7913330.49597,,,,,2016-06-24,04:17:50,,,,,,
,,,,,,5201241.96529,-7920385.59659,,,,,2016-06-24,04:29:02,,,,,,
,,,,,,5209501.22122,-7910735.28685,,,,,2016-06-24,04:56:43,,,,,,
,,,,,,5211514.45661,-7912257.91794,,,,,2016-06-24,05:58:12,,,,,,
,,,,,,5202672.52186,-7909098.1075,,,,,2016-06-24,06:06:38,,,,,,
,,,,,,5214019.17931,-7913014.22689,,,,,2016-06-24,11:46:22,,,,,,
,,,,,,5201991.13977,-7915677.88167,,,,,2016-06-25,02:42:38,,,,,,
,,,,,,5211965.79684,-7910823.34182,,,,,2016-06-25,02:51:27,,,,,,
,,,,,,5211965.79684,-7910823.34182,,,,,2016-06-25,02:51:28,,,,,,
,,,,,,5215582.88279,-7918724.70203,,,,,2016-06-25,08:03:49,,,,,,
,,,,,,5214277.3146,-7920376.45159,,,,,2016-06-25,11:04:19,,,,,,
,,,,,,5204088.54825,-7917381.07503,,,,,2016-06-25,11:09:59,,,,,,
,,,,,,5210406.42754,-7911341.89714,,,,,2016-06-25,03:35:45,,,,,,
,,,,,,5204436.76455,-7913661.74102,,,,,2016-06-25,04:25:42,,,,,,
,,,,,,5217169.51876,-7908179.9939,,,,,2016-06-26,12:17:43,,,,,,
,,,,,,5203143.37125,-7913099.55831,,,,,2016-06-26,09:38:39,,,,,,
,,,,,,5210201.18711,-7915694.9055,,,,,2016-06-26,11:29:20,,,,,,
,,,,,,5204228.49296,-7911024.71747,,,,,2016-06-26,01:48:53,,,,,,
,,,,,,5207393.586,-7911963.14507,,,,,2016-06-26,07:07:48,,,,,,
,,,,,,5202672.52186,-7909098.1075,,,,,2016-06-27,01:19:57,,,,,,
